url,time_control,end_time,rated,tcn,uuid,initial_setup,fen,time_class,rules,white,black,player_color,opp_color,player_rating,opp_rating,winner
https://www.chess.com/game/live/32627993893,600,1638889453,True,mC0Kgv5Qbs9IfA3Veg!0sJ0JCJQ0ksZRlBKBsBIPcu8!feYIBIRIiqPGemWOJR0LuIXHAJ45qyLRyHGPIR7RaO6OHO97mlPGlt5jJ1!1tR7RvK1SnDRd,d085bcea-576d-11ec-8671-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6p1/P3k2p/b3N3/5P2/8/1r4PP/3r2K1 w - -,rapid,chess,"{'rating': 1004, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 1065, 'result': 'win', '@id': 'https://api.chess.com/pub/player/kuzia29', 'username': 'kuzia29', 'uuid': '966e14d2-5cc5-11eb-a784-b98bb3cd8254'}",white,black,1004,1065,black
https://www.chess.com/game/live/32628564715,600,1638890644,True,mC0KlB5QBJQ0gvZRfH6ZkA!TblZHAHWOdyYQHQXQeg7YJQ0QjzY6cqRJzHOHyH4qCJTJHJ90vKQKJK8!K0qtlC980F6Lnv3Vadtdfd2MFxLUxZUPgfPOfeOGefGOfgOPgh89px1LCR91ZSPYSU12UVMER8Y08202VFEvov2jdg!1F31SgeSJ30JAedji0YArdcijYXriXj,f2d07735-576e-11ec-8671-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/8/5p2/8/5P1P/kQ6/2R4K b - -,rapid,chess,"{'rating': 978, 'result': 'win', '@id': 'https://api.chess.com/pub/player/fonce8', 'username': 'Fonce8', 'uuid': '7ac98b1e-b98a-11ea-ae23-c5e01215d8c4'}","{'rating': 995, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,995,978,white
https://www.chess.com/game/live/32701161383,600,1638962730,True,mC0Kgv5Qbs!TfA3Vlt9IegZRiq6EpxENjzIPcj8!feWGzHQBdl75vBKBsJ57JPYPjBRJCJTJeKJToE7BKNBagoTNENaqovq0vE0ZEvZxvm98mdxhle8edlhftBfnlseusj47BJnTksTsjisqibuxAfxwbk7JfAwokbJd,06551082-5818-11ec-8671-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/1p3pp1/1p5p/pP5P/2B5/q7/6r1/1K1r4 w - -,rapid,chess,"{'rating': 988, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 1049, 'result': 'win', '@id': 'https://api.chess.com/pub/player/sylvainbecile', 'username': 'SylvainBecile', 'uuid': 'd90d3ef2-2134-11eb-b546-3f2a5bbe1a7a'}",white,black,988,1049,black
https://www.chess.com/game/live/32852322381,600,1639114178,True,mC0Kgv5Qbs7TfAZReg6Ziy86jzQzsJzJAJ!0cj0JCJTUvFUMowZEnvExfn78dm1LlBKCvC8CnLMwFowomoxogoCmLnmnon90ae?9nw91wE6ZpF2UFNUNEN1LNV0MV3LTegT13U19gM9!UT!9TU9!UN!?NE?pM2Z6ELpkLSXP2!6XjqYISRIB!2XOqzkjzsBsRQsk2gjbgbk{JRbcQJcIJSI6S0OGRZ6Z0ZGyZQPHQIHzIAyqAtzrtsrjskqiksj~sAbeAIeKIzKBzGBIGOIP,d8dc01eb-5977-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/p7/Kq6/8/8/8/k7/8 w - -,rapid,chess,"{'rating': 980, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 1000, 'result': 'win', '@id': 'https://api.chess.com/pub/player/favaour', 'username': 'FAVAOUR', 'uuid': '56aebbac-4e1a-11ec-8f59-a13aa684bed8'}",white,black,980,1000,black
https://www.chess.com/game/live/32912449517,300+5,1639174220,True,mC0Kgv5Qbs9IfA!Teg8!iq3VjzIPcjZRsy6EksRJCJTJAJ7JlBKBsBQBjBPBdBEvBJvJysJQfeXHacQXsH47cYXogo7JHW97pF1Le0LD02!9Y1981089WQ76QGVNqy6AGA,c6320a9c-5a04-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5k2/4R1R1/8/3r3p/PPN2p1P/8/5PK1/8 b - -,blitz,chess,"{'rating': 776, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 667, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/fishinatorz', 'username': 'fishinatorz', 'uuid': '92bd219e-de54-11e3-8032-000000000000'}",white,black,776,667,white
https://www.chess.com/game/live/32913565771,300+5,1639174937,True,mC0Kgv!TfA9Ibs8!pxWGegZRfeTZlBKBvBIBdB5QBuZKuw7TsJTSJYSAY4AkcVKU4PkCeC,bb47532a-5a06-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2b2rk1/1p3ppp/1Nnp2nB/p7/4R3/6QP/PP3PP1/R5K1 b - -,blitz,chess,"{'rating': 785, 'result': 'win', '@id': 'https://api.chess.com/pub/player/chou31', 'username': 'Chou31', 'uuid': '3c54eaf8-11b2-11e9-8044-000000000000'}","{'rating': 768, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,768,785,white
https://www.chess.com/game/live/32965804977,60,1639227032,False,lBZJmC5QCK6Lgv0Scu!0bs2Uft92tLULeg8!vMWOfe3VuDVMDMQzdN,baeb4fc6-5a80-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r2q1rk1/1pp1npb1/p3p3/3pPpBQ/1n1P4/2N5/PPP2PPP/R3R1K1 b - -,bullet,chess,"{'rating': 471, 'result': 'win', '@id': 'https://api.chess.com/pub/player/ishaan10354', 'username': 'ishaan10354', 'uuid': 'f68b63f4-02b0-11e9-8010-000000000000'}","{'rating': 640, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,640,471,white
https://www.chess.com/game/live/32965833937,60,1639227213,False,mC0SgvZJkAYIbs5QCJSJAJIAfA6EpxEvdv7PJQXQv187syPY197Z91Z61Y6Yeg!TlBTCnvCwcDYXDw48fe2M,0e0c9861-5a81-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r2r/pk5p/2p5/6p1/N1BP4/5PBP/PP4P1/R3R1K1 w - g6,bullet,chess,"{'rating': 640, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 471, 'result': 'win', '@id': 'https://api.chess.com/pub/player/ishaan10354', 'username': 'ishaan10354', 'uuid': 'f68b63f4-02b0-11e9-8010-000000000000'}",white,black,640,471,black
https://www.chess.com/game/live/32977183351,300+5,1639238670,True,mC0Kgv5Qbs!Tiy9IfA8!egZRlt6EpxENoENUcuIunu3NtBNExETEBJEudmufJQXQaf7TjzUNzHTUmoUogoQIsJ46fhNUJ0,e4d4afce-5a9a-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2r2rk1/p1p1Npp1/3p2b1/1Pp1p3/P1B1P3/5N2/2P3K1/7R b - -,blitz,chess,"{'rating': 777, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 807, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/bricou26', 'username': 'bricou26', 'uuid': 'c75172aa-0f55-11eb-bd0e-5b96259aaba1'}",white,black,777,807,white
https://www.chess.com/game/live/32977766289,300+5,1639239077,True,gvZJvM!VlB5QMvVLvMLBM181muBHfH0KHQXQbs9IdN2UNK?8KD12eg89Dw7TnDJBsCTLCMBucuIuwuLku091012V13,256ad887-5a9c-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r1b5/p1p4Q/2p3pk/6N1/5P2/8/PPq3PP/R4RK1 b - -,blitz,chess,"{'rating': 871, 'result': 'win', '@id': 'https://api.chess.com/pub/player/gogolobogolo', 'username': 'GogoloBogolo', 'uuid': '55519078-553b-11e1-8057-000000000000'}","{'rating': 771, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,771,871,white
https://www.chess.com/game/live/33150012921,600,1639411246,True,mCZJCJ7JbsJZfm!Tgv5QlB0KBKQKvKZSKv9IegXPmHTZfeSedeI0HZ6ZcM,746236a2-5c2d-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3k2r/p1pbbppp/1p6/6B1/8/2N2N2/PPP2PPP/R3Q1K1 b kq -,rapid,chess,"{'rating': 1029, 'result': 'win', '@id': 'https://api.chess.com/pub/player/hheehheehhee', 'username': 'hheehheehhee', 'uuid': 'd69f3a30-42c6-11ec-b66b-4f45843cff5e'}","{'rating': 973, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,973,1029,white
https://www.chess.com/game/live/33150057313,600,1639411349,True,mC0KdN5QfA2UNv!TvrZJCJQGrHGQJQTCQXYQHQ,d6a2a5f5-5c2d-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r1bqkb1r/pP3p1p/2Q3p1/4p3/2B1n3/8/PPPP1PPP/RNB1K1NR b KQkq -,rapid,chess,"{'rating': 970, 'result': 'win', '@id': 'https://api.chess.com/pub/player/theghost008', 'username': 'TheGhost008', 'uuid': '3b52574c-ac9c-11e8-8052-000000000000'}","{'rating': 965, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,965,970,white
https://www.chess.com/game/live/33150523511,600,1639411746,True,mC0Kgv5QfA!Tbs9Ieg8!smZJCJTJlBKBmBIBvB7FAJQBowFTcuBLkAYQJC98CL6Ljr47uW7dadLxfe8ede2UedTvd7!2WB2VBuUM7RVNwExEAIEx,14903a05-5c2e-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1p3p1p/2pR4/2P3pk/8/1P2Bq1b/P4P1P/6K1 w - -,rapid,chess,"{'rating': 958, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 995, 'result': 'win', '@id': 'https://api.chess.com/pub/player/brianmccullough', 'username': 'brianmccullough', 'uuid': 'ce07c5be-4f96-11eb-ac15-190c77d800eb'}",white,black,958,995,black
https://www.chess.com/game/live/33150631717,600,1639412205,True,mC2Ugv92bs0SlBZRcuXPow6Xfo5ZsH!0dtWOHq8!kAPHAHOHqHYQHsRJCKXOtl0LiyLuluZPjr70sm0zuszsms46rzOAyG64vlPZlAJAeg96zH45HQZ9GO5rfc2VckUMOW64QYrX,007887df-5c2f-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r4nk1/PrP2p1p/4p2b/4P1p1/2pP4/2N3P1/2R2PBP/R5K1 w - -,rapid,chess,"{'rating': 967, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 982, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/drogon_niraj', 'username': 'Drogon_Niraj', 'uuid': '85597ad0-cce4-11eb-ad76-917d9119a442'}",white,black,967,982,white
https://www.chess.com/game/live/33155357391,600,1639416631,True,mCYIkAZRgv!TltWOow0Sfo90eg8!bs6Zcu5Qdr3VrXOGXrGysyQKvKZyrsRKsK7tuI0IKI46Iz6AzXTCjryQoCtCnvCugoQXrAXOac96AI6IcIuIfdIk,8644a685-5c39-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/5pp1/b3p2p/8/8/5PP1/P1q3KP/3R4 w - -,rapid,chess,"{'rating': 959, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 980, 'result': 'win', '@id': 'https://api.chess.com/pub/player/pamelagon', 'username': 'pamelagon', 'uuid': 'ae36b66c-e511-11eb-b45a-41bb29d07731'}",white,black,959,980,black
https://www.chess.com/game/live/33236962891,600,1639498143,True,mC0Kgv5Qbs1TfAWOiyQGltGAtAZRjr6Ecj3NegNFpxEvdvXHyHOHa474sH4Qfa80aW07gf!VjsQA,947c6379-5cf7-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3k1b1r/R1p3p1/3p1p1n/1N2p3/2q1P2p/1PB2Q1P/2P2PP1/5K2 w - -,rapid,chess,"{'rating': 967, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 966, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/lolotim', 'username': 'Lolotim', 'uuid': 'e9981bea-560b-11ec-b107-5174266d3223'}",white,black,967,966,white
https://www.chess.com/game/live/33237033631,600,1639498827,True,mC0Kbs!Tgv5QlBZRfH6ZHQZQcM90MT0Teg8!fe98BKRKdmWOed70jr0zmu3VsmQCkACvuvKCvuTada47mBYIBkzlul7lkulmow2UuJ8SJDCuDmXHmDSKDJumaeOGJT!2TZK0ZIHArAGyIy1LgoUMov2Uem0mvmUNAINEIQExQYxpY~po6LMELEVNENogysgosCogmugfiyfeyGefGOfgOWgoW~of4!fonDogDLgfLTfgT1go!?ogwEgoEMogMUgoumogU2go2~,2d40347d-5cf8-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6QQ/5P2/8/7Q/4N3/8/4K1k1/8 b - -,rapid,chess,"{'rating': 1001, 'result': 'win', '@id': 'https://api.chess.com/pub/player/benji97200', 'username': 'benji97200', 'uuid': '0bbbc06a-9904-11e7-8040-000000000000'}","{'rating': 960, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,960,1001,white
https://www.chess.com/game/live/33237670279,600,1639499836,True,mC0Kgv!TbsZJvKJBsbTCltCTcDYIks5Qfm6Lmv45vQXQKQ7PdmLSQ5Bsbs9RDuR5eg8!fdPRnDSEmeEdadTEsCRYuIYDI9DpgfphfmhoCn5w9IwnInEKesovmfvxfmxvmlvnlcnucbKZdeuns6Z9e8nfbkfnksnTskTnksnTskTn,dcd28948-5cf9-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2Q1Rnk1/p4ppp/8/8/8/3P4/PPK2q2/8 w - -,rapid,chess,"{'rating': 933, 'result': 'repetition', '@id': 'https://api.chess.com/pub/player/firebreathercat', 'username': 'FireBreatherCat', 'uuid': '78a47410-a432-11ea-aa21-a7131e9d1a89'}","{'rating': 959, 'result': 'repetition', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,959,933,none
https://www.chess.com/game/live/33284395517,600,1639546314,True,mC0Kgv5Qbs2UfA3VlBKBvB92BQZQeg7dfd!TcD8!DYXHAtHzsm98nvWGmwQItA6OAO4OjrOQYGIAGzArirQkwf85z05rd7!30T2T7ZTaZ13!1WrbCKaBghbf,da8f1493-5d66-11ec-ae69-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/R7/6pp/4P3/3b4/5P2/2r3PP/5r1K w - -,rapid,chess,"{'rating': 952, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 1004, 'result': 'win', '@id': 'https://api.chess.com/pub/player/ruslan-slv', 'username': 'ruslan-slv', 'uuid': 'e7deacf2-a092-11e7-8022-000000000000'}",white,black,952,1004,black
https://www.chess.com/game/live/33306167425,600,1639567429,True,mC0KgvZRbs6SlBKBvB5Qcu!Tow90fo8!egTEBQXQpxETiyRJwE7ZnDTCsCJCoCZ6CQ6OQ494fe0zksz0unOADLSJe0,7501ffc5-5d98-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r5k1/p1p1Rppp/8/3b1P2/P1q3P1/2P4P/1P3B2/R2Q2K1 b - -,rapid,chess,"{'rating': 960, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 950, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/gautamdevchakravarty', 'username': 'gautamdevchakravarty', 'uuid': 'dcbe39ec-a969-11e8-805c-000000000000'}",white,black,960,950,white
