url,time_control,end_time,rated,tcn,uuid,initial_setup,fen,time_class,rules,white,black,player_color,opp_color,player_rating,opp_rating,winner
https://www.chess.com/game/live/33306253191,600,1639567466,True,lBYQcDZJmu!Tgv7YDY,7bf42578-5d99-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rnb1kb1r/ppB1pppp/2p2n2/3p4/3P4/4PN2/PPP2PPP/RN1QKB1R b KQkq -,rapid,chess,"{'rating': 933, 'result': 'win', '@id': 'https://api.chess.com/pub/player/maxi2021suntzu', 'username': 'maxi2021suntzu', 'uuid': 'bf67b64a-6ed6-11eb-bdff-290c7dd43794'}","{'rating': 951, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,951,933,white
https://www.chess.com/game/live/33306260155,600,1639567941,True,mCYQgvZJCJQJlB5QfHWOHyXHyr!TcM7RMTRTrJ6Xbs0SsCTLdlLJecJCvMCohe9zeS1Sluz0MS0MSD81uS19SL9!LS!9SL98deQ0e080LK0ZKLZYLKYPKSPWcbof,914c0377-5d99-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r6r/kb4pp/p3Q3/1p4b1/3P1N2/8/PPP2P1P/1K3q2 w - -,rapid,chess,"{'rating': 970, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/lomilo14', 'username': 'lomilo14', 'uuid': '0015fc54-535e-11eb-8aa4-5ff164923d8a'}","{'rating': 960, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,960,970,black
https://www.chess.com/game/live/33306837373,600,1639568721,True,mCYQlBZJCJQJbs!Tgv5QftXPeg6Xpx0SsH90cD8!HY0RDR7RY4X4ks3NjrPHiyHzsAWGAIRDowDVtH2MvKQKBKTCIQCsdBsbabVTQY4XBPTvPXNFY~Fwnwvwghwxhgxwghwxhgxwghwx,ad61150b-5d9a-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2Q2rk1/1Q3p2/4p3/pB1pP1p1/Pp6/1P5q/8/1R3R1K w - -,rapid,chess,"{'rating': 989, 'result': 'repetition', '@id': 'https://api.chess.com/pub/player/brussotto', 'username': 'Brussotto', 'uuid': 'a76ec380-5991-11eb-a90a-b9fb9ea97729'}","{'rating': 961, 'result': 'repetition', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,961,989,none
https://www.chess.com/game/live/33307961685,600,1639569201,True,mC0KgvZRbsYQlB5ZBJ!0jrWOcjQIfAZPdt6EpxEvtvPArAXHAHOHsH45vt7Ziy2Uec9Vcb8!HsZXtHXHyHIAjqVMqR56RK64HP4OPXOPbiPXJR0QdJ94sy4y,942fe1b0-5d9c-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/1r3p1p/2nP2p1/3RB1b1/r1p1P3/7P/K1P2PP1/7R w - -,rapid,chess,"{'rating': 953, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 965, 'result': 'win', '@id': 'https://api.chess.com/pub/player/arthur_dk', 'username': 'Arthur_DK', 'uuid': 'a8129102-41ce-11eb-9148-25aa66ad48d1'}",white,black,953,965,black
https://www.chess.com/game/live/33308052819,600,1639569783,True,mC0Kgv70fA3VegWOlBXHAr5QBJQWkAHArA0zvK1TKU?3jr6Xdv9RvN86iqzPcuYIbs78syPYrzRpNp8CJRYQyjTLuI!TnvC8IW,9c2d8400-5d9d-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2k1r3/Bb1p2pr/p1qP1nNp/5p2/1PB5/P4P2/1N4PQ/R4RK1 b - -,rapid,chess,"{'rating': 960, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 901, 'result': 'abandoned', '@id': 'https://api.chess.com/pub/player/murataktas916', 'username': 'murataktas916', 'uuid': '9442ad12-37d6-11eb-8a16-0b3779b2e3ae'}",white,black,960,901,white
https://www.chess.com/game/live/33322978695,600,1639585057,True,mCZJbsJBsm0Klt5Qgv9Rjr!Tcj8!ow6EfoEvovWGiyXPegQzvoTEnDEudlufof7Tfo47afT0ghzQkA3VpF1TFN01ovKDmDRDlD98wEQzfdYIvmzkdlkuhg!3EMVMDvMEvD1Nmf2MDwTLlpNpwp3UjcLDcuDufm8?pw79mEUTwRT2RP21PI?FIM9?ML12LZ29ZR92RK2UKLU2LK21KBFhgo?powumEmpmBJ12JM21ML12LM29ML90wDhfDKfLKLmnLKnpKBpFBsFxsBxpBspisBijBsjlsBlnBsnosBop,a5a76405-5dbf-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/4k3/8/p7/P1PKP3/1P1P4/7r/8 w - -,rapid,chess,"{'rating': 952, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 952, 'result': 'win', '@id': 'https://api.chess.com/pub/player/unnick93', 'username': 'unnick93', 'uuid': '3a24200e-9276-11eb-ae86-3b97b5bb9828'}",white,black,952,952,black
https://www.chess.com/game/live/33372798945,600,1639634135,True,mC0KgvZRlB1Tbs6EBJ3NpxEvdvNFftWOeg2Mcu7ZiyMExE9VjzVunuOGzHXPsm!VvT?3EMVET9,11714992-5e34-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,rn2kQ2/2pq3r/1p1p4/pP1Pp1P1/P3P1np/3BP3/2P1N1P1/R4RK1 b q -,rapid,chess,"{'rating': 961, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 969, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/vatirrin', 'username': 'Vatirrin', 'uuid': '19094f3a-ebdb-11ea-9581-afa60536d3f6'}",white,black,961,969,white
https://www.chess.com/game/live/33373404479,600,1639635607,True,mC0KlB5QksZRBKQKcD!TDKRKd787gv9IvK70nvXPfH6XHQXQKQ0RCKRQKT2Tjz?8elIulkQHheHAbqAJsAJBadBKowKLwELDefYIqH80zIPIHsuBsJDMJ0470Q7RdBIBktRQvDMEtBQOfn3NAINFBJOGJRFxIQELRZGJZ0LUQYJI0ZIJZQJlQXlnY~npXWpiWXxp6EU3Ex3UXYikYZklZ8lm89TLxwUTw2TS21SR,8f8d91c0-5e35-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5K2/5Q2/3k4/5p2/5P2/8/4r2p/8 w - -,rapid,chess,"{'rating': 982, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/petrus007', 'username': 'petrus007', 'uuid': '7e12efc4-98dd-11e3-8056-000000000000'}","{'rating': 970, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,970,982,black
https://www.chess.com/game/live/33375241545,600,1639636871,True,gvYIlBIBdB5QBsZJiq!Tow0Smu90fH8!HQXQsQ6ZQO76vB6ObsTCjzCs,56dad9f5-5e3a-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r4rk1/p2bbppp/q3p3/3p4/1P1N4/P1n1P1P1/2P2P1P/R1B1K2R w KQ -,rapid,chess,"{'rating': 976, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/ios85', 'username': 'ios85', 'uuid': '0fcc243e-5039-11eb-80a0-ffe06e8574bf'}","{'rating': 978, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,978,976,black
https://www.chess.com/game/live/33375818999,600,1639637030,True,mC0KgvZRfA5QbsQBeg6EvKEdA180sJ,5ecb0f32-5e3b-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r2q1bnr/ppp1kBpp/3p4/3NN3/3nP3/8/PPPP1PPP/R1Bb1RK1 b - -,rapid,chess,"{'rating': 986, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 967, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/pablocarna', 'username': 'pablocarna', 'uuid': 'ce08106a-3749-11eb-a40f-7f5b9e3034cf'}",white,black,986,967,white
https://www.chess.com/game/live/33375829927,600,1639637639,True,mC0KdN5QfA2UNv!Tgm9IAJQBmBKBCKTJvJ8!ltXPcV98J48KedWGVDKLow7M46!2DMLM6YMLhfZRblGyiqPHpx3NjzyrlrHzqyUMyGMExENEGO2UrIRIOWUMW~IA4CAtktzrab1TY2MNCL,8b92ae16-5e3b-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/6Q1/5p2/5Q1k/3p2p1/1p1P2P1/5P2/1R1K1R2 b - -,rapid,chess,"{'rating': 975, 'result': 'win', '@id': 'https://api.chess.com/pub/player/pablocarna', 'username': 'pablocarna', 'uuid': 'ce08106a-3749-11eb-a40f-7f5b9e3034cf'}","{'rating': 978, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,978,975,white
https://www.chess.com/game/live/33376432149,600,1639638779,True,mC0Kgv5QbsQBfABvdv1TsJZRvN2UNv6SltSJAJYQJS7GksWOjzGySryHcuHtuM90vtTMeg47sA!TnvMEAIRItA7BA18Zad?9dBIB1SZ8S607rSBtfdEvdt806X0SXQS1tv3NQOUMvLMEOA1ULK7PgfTCfePnemCMAQU2K0910121mnMSzHSBQJBSHPNFPXEwpwFwnw,f586bf97-5e3c-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/1P3k2/4n3/3Q4/8/6K1/P5P1/8 b - -,rapid,chess,"{'rating': 986, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 967, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/pablocarna', 'username': 'pablocarna', 'uuid': 'ce08106a-3749-11eb-a40f-7f5b9e3034cf'}",white,black,986,967,white
https://www.chess.com/game/live/33378231661,600,1639640595,True,mC0Kgv5Qbs!TfA9Ilt8!cuZRuIRIdmQBvBIBsyWOpFXHAHOHyI3VFN4GhgHzIrGOoE6SEMVMmlTNgM2UMKSrkrOSKJ7JecJIcb94dcIWlzWibkSQkdQcdciack46zBYIBZ69ZJaGCKNDJA98ADGYtBIBkt1TDT8KTUY2URKHRS!3SA2UtlHXleUCefX1A13V1TVNT?NM?7MD7FDvFhvDhCDCrzBtfeCvelvCzHCJnDJIDLIHLTHQT1QZ1~ZSjz,1c8f6f4e-5e41-11ec-92a5-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5Q2/8/4k3/8/1P6/3p4/3K4/8 b - b3,rapid,chess,"{'rating': 999, 'result': 'win', '@id': 'https://api.chess.com/pub/player/castroletti', 'username': 'Castroletti', 'uuid': 'c2fd4f34-70db-11eb-b122-e51005d34e44'}","{'rating': 978, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,978,999,white
https://www.chess.com/game/live/33459584839,600,1639721551,True,lBZJkA!Tbs5QgvXPmu6XAJTJsJ7Jft0KuCJRBJQBvBKBeg2UtA1Lfe86CKRIjrXJAJ7JcD92KS?8acIzcY67Y2802!08S07Z!8Z8eKJKDKBtdtzetfeKpxK0iy0qfe8ZedZQdkQJkAJKAsKDsvDMvuMTusTMslLDlJMVJvUMvQV2QY2UYWqrWOUNOmNUmCUTCBTUyGPGBCU2CK2UKGrdgpUNoEDwnwdmpgmugpunphnwGL3VLfNFfAFxAfxFfAMEAfwvhgFwfewxeSvo,46966ca0-5efe-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/4Q2p/8/6p1/7k/6q1/6K1 w - -,rapid,chess,"{'rating': 940, 'result': 'checkmated', '@id': 'https://api.chess.com/pub/player/jebish7', 'username': 'jebish7', 'uuid': '6e8d5abe-eb8a-11eb-aac5-13b73152f30e'}","{'rating': 985, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,985,940,black
https://www.chess.com/game/live/33461357337,600,1639722591,True,mC0Kgv5QjrWOcj!TbsZJlt9zfmJBegBsjc8!px3ViyOGcqzqaq6SoE98vp7RdaQBas,fe364c63-5f01-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3r1k1/1pp2pp1/3qbn1p/p3p3/P2nP1P1/RPQP3P/2P1BP1N/5RK1 b - -,rapid,chess,"{'rating': 976, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 957, 'result': 'win', '@id': 'https://api.chess.com/pub/player/vinsbaudet', 'username': 'vinsbaudet', 'uuid': '617eb718-41d6-11eb-b3fd-7f9e17a8145a'}",white,black,976,957,black
https://www.chess.com/game/live/33461402559,600,1639722822,True,mC0Kgv5QfHWOHQZQvK!Teg9IKvTCfe6Llt8!tCLEd747vK1LCL9LKELDpxDExEIngn79nw,be880042-5f02-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,5rk1/1pp3pp/p1p5/8/6P1/6K1/PPP3P1/RNB1R3 b - -,rapid,chess,"{'rating': 943, 'result': 'win', '@id': 'https://api.chess.com/pub/player/shuh06', 'username': 'Shuh06', 'uuid': '07d033d8-146f-11ec-bd69-e50f36618167'}","{'rating': 967, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,967,943,white
https://www.chess.com/game/live/33546583611,600,1639808318,True,gvZJbs!TlB5QcMXPMT0Tmu6XfH90dt8!egQztlWOHt2Uiqztlt0RfeTLuCLCsCJCeCXCtC70CQ98px3Nae09BJ8eve48et90QsOGjzGyow!9go0CogCJtDRDwDJdgodJowUMs?90?NMDwE8!EFJN,d672faec-5fc8-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6r1/2p1kp2/1p6/7q/pP3p1K/P6P/2P2P2/8 w - -,rapid,chess,"{'rating': 975, 'result': 'resigned', '@id': 'https://api.chess.com/pub/player/kramydrah3338', 'username': 'Kramydrah3338', 'uuid': '8b96f1d8-680e-11eb-91aa-11041be21296'}","{'rating': 975, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,975,975,black
https://www.chess.com/game/live/33573010669,60,1639834197,True,mC0Kgv5Qbs!TfA3VegZRjr6Ecj7ZpxExoxZxvpTNAmNDmv86ltVNsJDSjsQBsBSBacBvdvxvpv2UvM1TM1901767nvYQJ070ceUMkANF,4a1f2d0e-6006-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,7r/pp2k3/2pp1p2/4p1p1/2P1P2p/1P1P1P2/P7/4RRK1 w - -,bullet,chess,"{'rating': 633, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 674, 'result': 'win', '@id': 'https://api.chess.com/pub/player/muawiz8', 'username': 'muawiz8', 'uuid': '78961c4c-a7d1-11ea-8f8e-e7c2b65a5ec9'}",white,black,633,674,black
https://www.chess.com/game/live/33581955267,60,1639842942,True,mC0SgvZJCKYIlBIBdB5QBd!0bs0UftUKvKQKegKtdt7RtHRZcMWOHZ6ZMu9Rad8!iyXHyHOHjzRzsm4idbzRfeikmBkApx3VoE96edSKBrAzrGzbdb65Gr54rI4quBqtbc,a2033cb4-601a-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6k1/3b1pp1/3b3p/1pNpp3/3B2P1/3r3P/5P2/2R3K1 b - -,bullet,chess,"{'rating': 640, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}","{'rating': 585, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/thomanov', 'username': 'Thomanov', 'uuid': 'ff09dc60-61ca-11eb-8dcc-cd9594b282ba'}",white,black,640,585,white
https://www.chess.com/game/live/33582003629,60,1639843121,True,lBYIkA5QBI0Kgv9IcM1TMF2MFw!0mu0LftZJtL6LegJBuBKBfeLSdm8!mS!?eC98SL8CLC46CL78px80jzIzblzsaesle0Q0,13cb80ef-601b-11ec-93ae-09ff3c010001,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,2r4k/pp2n2p/5p2/5Qp1/2Pp4/5NBP/P2b1PP1/6K1 w - -,bullet,chess,"{'rating': 676, 'result': 'timeout', '@id': 'https://api.chess.com/pub/player/plugus_maximus', 'username': 'plugus_maximus', 'uuid': 'f5efd5b6-bc0c-11e6-804e-000000000000'}","{'rating': 649, 'result': 'win', '@id': 'https://api.chess.com/pub/player/tranfi20', 'username': 'tranfi20', 'uuid': 'b470a9e8-ee8c-11e9-99b0-d51333d5ffb4'}",black,white,649,676,black
